CustomerID,TotalAmount_Sum,TotalAmount_Mean,TransactionCount,Quantity_Sum,Quantity_Mean,Price_Mean,UniqueProducts,CustomerTenureDays,AvgDaysBetweenPurchases,CustomerSegment_Encoded,Country_Encoded,FirstPurchase_Year,FirstPurchase_Month,LastPurchase_Year,LastPurchase_Month
15418,449.42,6.609117647058824,68,264,3.8823529411764706,2.1467647058823527,64,161,2.4029850746268657,0,699726,2010,5,2010,10
15419,135.86,16.9825,8,230,28.75,1.3112499999999998,8,0,0.0,0,699726,2011,11,2011,11
15420,743.0,13.267857142857142,56,844,15.071428571428571,1.4041071428571428,52,300,5.454545454545454,0,699726,2009,12,2010,10
15422,1619.97,13.49975,120,710,5.916666666666667,3.614833333333334,80,347,2.9159663865546217,1,699726,2010,2,2011,1
15423,266.89,19.06357142857143,14,198,14.142857142857142,5.223571428571428,13,583,44.84615384615385,1,699726,2010,3,2011,11
15424,597.78,18.114545454545453,33,873,26.454545454545453,1.2566666666666666,33,208,6.5,0,699726,2010,9,2011,3
15425,1941.1200000000001,13.574265734265735,143,1041,7.27972027972028,3.1372027972027974,114,263,1.852112676056338,1,699726,2010,2,2010,11
15428,762.75,17.335227272727273,44,347,7.886363636363637,4.746363636363636,39,706,16.41860465116279,1,699726,2009,12,2011,11
15429,397.35,4.845731707317073,82,380,4.634146341463414,2.0679268292682926,77,48,0.5925925925925926,0,699726,2011,9,2011,11
15430,954.75,26.520833333333332,36,309,8.583333333333334,3.9555555555555557,36,60,1.7142857142857142,0,699726,2010,6,2010,8
15431,153.24,76.62,2,84,42.0,2.02,2,0,0.0,0,699726,2010,7,2010,7
15432,320.76,20.0475,16,92,5.75,4.433125,16,518,34.53333333333333,1,699726,2010,6,2011,11
15433,533.3,13.00731707317073,41,534,13.024390243902438,1.2573170731707317,40,53,1.325,0,699726,2011,3,2011,5
15434,2567.06,19.157164179104477,134,1423,10.619402985074627,3.241194029850746,82,675,5.075187969924812,1,699726,2010,1,2011,12
15435,149.29,5.147931034482759,29,54,1.8620689655172413,3.7351724137931037,29,0,0.0,0,699726,2011,11,2011,11
15437,393.45,6.902631578947368,57,177,3.1052631578947367,2.964035087719298,56,378,6.75,1,699726,2010,3,2011,3
15438,156.57999999999998,6.263199999999999,25,59,2.36,3.5376,25,0,0.0,0,699726,2011,7,2011,7
15439,1269.05,22.264035087719297,57,572,10.035087719298245,2.730701754385965,49,248,4.428571428571429,0,699726,2010,2,2010,10
15440,383.68,6.188387096774194,62,197,3.1774193548387095,2.338709677419355,50,154,2.5245901639344264,0,699726,2011,5,2011,10
15441,1254.21,22.003684210526316,57,587,10.298245614035087,3.5187719298245614,45,334,5.964285714285714,1,699726,2009,12,2010,11
15442,594.0,297.0,2,120,60.0,4.95,2,0,0.0,0,699726,2011,4,2011,4
15445,284.5,20.321428571428573,14,118,8.428571428571429,4.925,12,326,25.076923076923077,0,699726,2010,4,2011,3
15446,399.75,3.5691964285714284,112,265,2.3660714285714284,2.053035714285714,90,349,3.144144144144144,1,699726,2009,12,2010,11
15447,492.88,16.99586206896552,29,228,7.862068965517241,3.93,27,294,10.5,0,699726,2010,3,2011,1
15448,788.81,16.09816326530612,49,487,9.938775510204081,3.076734693877551,49,361,7.520833333333333,1,699726,2010,2,2011,1
15449,974.52,16.242,60,812,13.533333333333333,1.901166666666667,47,235,3.983050847457627,0,699726,2011,3,2011,11
15450,429.84,14.328,30,376,12.533333333333333,2.1726666666666667,30,0,0.0,0,699726,2011,11,2011,11
15451,226.86,3.781,60,76,1.2666666666666666,3.072666666666667,56,164,2.7796610169491527,0,699726,2010,4,2010,10
15454,305.99,7.64975,40,146,3.65,2.934,35,256,6.564102564102564,0,699726,2010,3,2010,12
15455,38.25,19.125,2,3,1.5,12.75,2,0,0.0,0,699726,2010,4,2010,4
15457,237.07,4.087413793103448,58,132,2.2758620689655173,1.8825862068965518,56,0,0.0,0,699726,2011,3,2011,3
15458,370.43999999999994,28.495384615384612,13,300,23.076923076923077,1.3284615384615384,13,376,31.333333333333332,1,699726,2010,11,2011,11
15459,202.82999999999998,28.975714285714282,7,121,17.285714285714285,3.402857142857143,6,80,13.333333333333334,0,699726,2010,7,2010,10
15460,214.26,3.8260714285714283,56,107,1.9107142857142858,2.884642857142857,53,0,0.0,0,699726,2010,12,2010,12
15461,429.7,214.85,2,230,115.0,1.895,1,170,170.0,0,699726,2010,3,2010,9
15462,737.05,17.976829268292683,41,495,12.073170731707316,2.2402439024390244,32,351,8.775,1,699726,2010,9,2011,9
15463,126.14,18.02,7,106,15.142857142857142,1.8557142857142856,7,0,0.0,0,699726,2011,11,2011,11
15467,524.88,10.093846153846155,52,310,5.961538461538462,2.2582692307692307,41,142,2.784313725490196,0,699726,2011,7,2011,11
15468,1430.48,17.881,80,1400,17.5,3.239375,80,341,4.3164556962025316,1,699726,2010,11,2011,10
15469,874.25,20.33139534883721,43,287,6.674418604651163,5.2593023255813955,38,388,9.238095238095237,1,699726,2010,9,2011,10
15470,63.419999999999995,15.854999999999999,4,232,58.0,0.315,4,0,0.0,0,699726,2010,5,2010,5
15472,371.56,4.888947368421053,76,251,3.3026315789473686,2.2892105263157894,76,0,0.0,0,699726,2011,8,2011,8
15473,2046.0,146.14285714285714,14,776,55.42857142857143,2.664285714285714,5,430,33.07692307692308,1,699726,2010,9,2011,11
15474,150.35,7.913157894736842,19,55,2.8947368421052633,3.940526315789474,19,0,0.0,0,699726,2010,4,2010,4
15475,454.10999999999996,15.658965517241377,29,319,11.0,1.8268965517241378,29,0,0.0,0,699726,2011,9,2011,9
15476,2209.98,27.974430379746835,79,1174,14.860759493670885,2.8462025316455697,67,62,0.7948717948717948,0,699726,2010,9,2010,11
15477,368.4,184.2,2,216,108.0,1.5999999999999999,2,0,0.0,0,699726,2010,2,2010,2
15478,1983.48,28.74608695652174,69,894,12.956521739130435,3.2055072463768117,53,534,7.852941176470588,1,699726,2010,5,2011,10
15479,147.4,16.37777777777778,9,38,4.222222222222222,5.044444444444444,9,0,0.0,0,699726,2009,12,2009,12
15481,1993.34,52.456315789473685,38,1450,38.1578947368421,1.730526315789474,38,0,0.0,0,1287,2010,11,2010,11
15486,102.0,102.0,1,40,40.0,2.55,1,0,0.0,0,699726,2010,6,2010,6
15487,231.32,16.52285714285714,14,144,10.285714285714286,2.462142857142857,14,0,0.0,0,699726,2010,1,2010,1
15488,431.92,39.265454545454546,11,251,22.818181818181817,3.2218181818181817,10,490,49.0,1,699726,2010,5,2011,9
15489,2419.61,21.22464912280702,114,1264,11.087719298245615,3.334385964912281,75,670,5.929203539823009,1,699726,2010,1,2011,11
15490,210.85,8.434,25,82,3.28,3.2560000000000002,22,0,0.0,0,699726,2010,10,2010,10
15492,659.4599999999999,18.841714285714282,35,483,13.8,2.5388571428571427,32,46,1.3529411764705883,0,699726,2011,9,2011,11
15495,246.5,12.325,20,194,9.7,1.9675,20,0,0.0,0,699726,2010,11,2010,11
15496,146.14000000000001,6.6427272727272735,22,98,4.454545454545454,2.640454545454545,22,0,0.0,0,699726,2010,3,2010,3
15499,158.65,3.8695121951219513,41,59,1.4390243902439024,2.8646341463414635,40,0,0.0,0,699726,2009,12,2009,12
15500,1131.56,16.640588235294118,68,572,8.411764705882353,4.561323529411765,64,73,1.0895522388059702,0,699726,2011,9,2011,12
15501,399.95,5.796376811594203,69,205,2.971014492753623,3.1940579710144927,64,10,0.14705882352941177,0,699726,2010,10,2010,10
15503,257.3,2.1991452991452993,117,130,1.1111111111111112,2.063931623931624,112,363,3.1293103448275863,1,699726,2009,12,2010,12
15504,402.7,6.2921875,64,141,2.203125,3.245,42,584,9.26984126984127,1,699726,2010,2,2011,9
15507,475.86,10.574666666666667,45,160,3.5555555555555554,3.96,41,0,0.0,0,699726,2011,6,2011,6
15508,1000.27,10.8725,92,440,4.782608695652174,3.392608695652174,78,46,0.5054945054945055,0,699726,2011,4,2011,6
15509,152.41,5.861923076923077,26,58,2.230769230769231,4.276538461538461,26,0,0.0,0,699726,2010,11,2010,11
15510,250.0,250.0,1,2,2.0,125.0,1,0,0.0,0,699726,2011,1,2011,1
15511,900.53,5.699556962025317,158,269,1.7025316455696202,3.988860759493671,117,73,0.46496815286624205,0,699726,2011,9,2011,11
15512,331.58,10.361875,32,235,7.34375,2.926875,29,520,16.774193548387096,1,699726,2010,2,2011,7
15515,171.81,24.544285714285714,7,131,18.714285714285715,2.8742857142857146,7,0,0.0,0,699726,2010,11,2010,11
15516,62.43,4.162,15,27,1.8,2.7786666666666666,15,1,0.07142857142857142,0,699726,2011,10,2011,10
15517,267.03,9.889999999999999,27,293,10.851851851851851,1.807777777777778,27,0,0.0,0,699726,2011,4,2011,4
15519,344.61,9.313783783783784,37,116,3.135135135135135,2.951081081081081,34,63,1.75,0,699726,2010,9,2010,11
15520,343.5,19.083333333333332,18,314,17.444444444444443,1.7244444444444444,18,0,0.0,0,699726,2011,12,2011,12
15522,397.99,7.106964285714286,56,572,10.214285714285714,0.9516071428571429,47,54,0.9818181818181818,0,699726,2011,9,2011,11
15524,591.4,65.71111111111111,9,28,3.111111111111111,21.355555555555554,9,582,72.75,1,699726,2010,4,2011,11
15526,148.44,37.11,4,24,6.0,5.494999999999999,4,0,0.0,0,699726,2011,11,2011,11
15528,229.33,8.820384615384615,26,123,4.730769230769231,2.6076923076923078,26,0,0.0,0,699726,2011,3,2011,3
15530,1808.68,12.737183098591549,142,1328,9.352112676056338,2.625704225352113,111,491,3.482269503546099,1,699726,2010,7,2011,11
15533,807.57,9.729759036144578,83,289,3.4819277108433737,4.041927710843374,73,69,0.8414634146341463,0,699726,2011,9,2011,11
15534,162.25,20.28125,8,63,7.875,3.7375,8,0,0.0,0,699726,2009,12,2009,12
15535,1044.3700000000001,8.033615384615386,130,314,2.4153846153846152,4.546,88,275,2.131782945736434,1,699726,2010,9,2011,6
15536,259.09,16.193125,16,242,15.125,1.486875,16,0,0.0,0,699726,2010,10,2010,10
15537,110.92,4.621666666666667,24,29,1.2083333333333333,3.862083333333333,24,0,0.0,0,699726,2011,6,2011,6
15538,2338.4,179.87692307692308,13,616,47.38461538461539,7.834615384615384,3,125,10.416666666666666,0,699726,2010,2,2010,6
15539,538.46,13.133170731707319,41,410,10.0,1.343658536585366,41,0,0.0,0,699726,2011,12,2011,12
15540,460.68,14.860645161290323,31,444,14.32258064516129,1.553225806451613,31,364,12.133333333333333,1,699726,2010,11,2011,11
15541,85.13000000000001,2.9355172413793107,29,49,1.6896551724137931,2.0941379310344828,29,0,0.0,0,699726,2011,8,2011,8
15543,242.26,4.326071428571429,56,167,2.982142857142857,2.175892857142857,50,171,3.109090909090909,0,699726,2010,9,2011,2
15545,288.96999999999997,3.612125,80,162,2.025,2.67875,78,316,4.0,1,699726,2010,12,2011,10
15546,1079.1000000000001,89.92500000000001,12,198,16.5,5.45,6,0,0.0,0,699726,2010,4,2010,4
15548,158.09,6.8734782608695655,23,64,2.782608695652174,3.245217391304348,23,0,0.0,0,699726,2010,4,2010,4
15551,1679.81,11.746923076923077,143,796,5.566433566433567,3.1494405594405595,117,513,3.612676056338028,1,699726,2010,6,2011,11
15552,252.52,8.417333333333334,30,166,5.533333333333333,2.2143333333333337,29,405,13.96551724137931,1,699726,2010,3,2011,5
15553,428.93,7.798727272727273,55,449,8.163636363636364,2.378727272727273,51,0,0.0,0,699726,2011,10,2011,10
15554,217.2,15.514285714285714,14,74,5.285714285714286,4.810714285714285,14,0,0.0,0,699726,2011,3,2011,3
15556,279.77,9.024838709677418,31,236,7.612903225806452,1.7899999999999998,31,0,0.0,0,699726,2011,11,2011,11
15557,468.91,24.679473684210528,19,213,11.210526315789474,3.7052631578947373,16,0,0.0,0,699726,2011,11,2011,11
15558,202.68,8.812173913043479,23,73,3.1739130434782608,4.565652173913043,23,0,0.0,0,699726,2010,3,2010,3
15559,1109.4,17.893548387096775,62,526,8.483870967741936,3.7193548387096773,62,0,0.0,0,699726,2010,5,2010,5
15560,153.52,15.352,10,72,7.2,2.644,10,0,0.0,0,699726,2010,11,2010,11
15561,1934.3899999999999,21.025978260869564,92,1334,14.5,3.1106521739130435,65,651,7.153846153846154,1,699726,2010,2,2011,11
15562,671.4300000000001,20.346363636363638,33,560,16.96969696969697,2.184242424242424,32,374,11.6875,1,699726,2009,12,2010,12
15564,70.74000000000001,17.685000000000002,4,42,10.5,2.2175000000000002,4,212,70.66666666666667,0,699726,2010,2,2010,9
15565,173.16,21.645,8,60,7.5,4.56625,8,20,2.857142857142857,0,699726,2011,9,2011,10
15566,227.87,18.989166666666666,12,153,12.75,2.1441666666666666,9,331,30.09090909090909,0,699726,2009,12,2010,11
15567,186.01,26.572857142857142,7,223,31.857142857142858,3.2357142857142853,7,0,0.0,0,699726,2011,11,2011,11
15568,758.29,14.307358490566036,53,461,8.69811320754717,2.5564150943396227,27,70,1.3461538461538463,0,699726,2011,9,2011,12
15575,30.1,10.033333333333333,3,6,2.0,5.183333333333334,3,0,0.0,0,699726,2010,3,2010,3
15576,921.37,21.427209302325583,43,394,9.162790697674419,3.65,43,0,0.0,0,699726,2011,11,2011,11
15577,396.03000000000003,6.7123728813559325,59,120,2.0338983050847457,3.429830508474576,58,575,9.913793103448276,1,699726,2009,12,2011,7
15578,127.1,9.776923076923076,13,52,4.0,2.3884615384615384,13,0,0.0,0,699726,2011,6,2011,6
15582,682.9100000000001,15.52068181818182,44,453,10.295454545454545,2.3970454545454545,39,195,4.534883720930233,0,699726,2011,5,2011,11
15583,95.96,2.4605128205128204,39,56,1.435897435897436,1.8784615384615386,37,0,0.0,0,699726,2010,11,2010,11
15585,455.3,14.687096774193549,31,320,10.32258064516129,2.2641935483870967,31,0,0.0,0,699726,2011,6,2011,6
15586,1139.1,29.97631578947368,38,1338,35.21052631578947,1.58,30,108,2.918918918918919,0,699726,2010,1,2010,4
15587,1522.0800000000002,108.72000000000001,14,528,37.714285714285715,2.9014285714285717,3,441,33.92307692307692,1,699726,2010,8,2011,10
15588,579.6,144.9,4,96,24.0,6.0375,4,0,0.0,0,699726,2010,1,2010,1
15589,478.53000000000003,16.501034482758623,29,243,8.379310344827585,3.6893103448275864,28,54,1.9285714285714286,0,699726,2011,2,2011,3
15590,1496.6,17.20229885057471,87,832,9.563218390804598,2.528275862068966,75,224,2.604651162790698,0,699726,2010,4,2010,11
15591,217.9,31.12857142857143,7,58,8.285714285714286,4.564285714285715,6,91,15.166666666666666,0,699726,2010,2,2010,5
15592,388.58,16.190833333333334,24,354,14.75,1.5645833333333334,24,0,0.0,0,699726,2011,10,2011,10
15593,199.8,39.96,5,60,12.0,3.3299999999999996,5,0,0.0,0,699726,2011,9,2011,9
15594,1771.78,17.201747572815535,103,983,9.54368932038835,3.1589320388349513,85,218,2.1372549019607843,0,699726,2011,4,2011,11
15595,357.6,89.4,4,144,36.0,2.2,4,0,0.0,0,699726,2010,8,2010,8
15596,2727.72,17.598193548387094,155,1208,7.7935483870967746,3.9855483870967743,82,398,2.5844155844155843,1,699726,2010,7,2011,8
15597,563.37,15.226216216216216,37,393,10.621621621621621,2.2675675675675677,35,540,15.0,1,699726,2010,5,2011,11
15598,548.02,15.222777777777777,36,404,11.222222222222221,2.1894444444444443,32,374,10.685714285714285,1,699726,2010,10,2011,10
15599,1250.06,15.060963855421686,83,1098,13.228915662650602,1.9466265060240964,77,419,5.109756097560975,1,699726,2010,9,2011,11
15600,1199.31,16.89169014084507,71,657,9.253521126760564,3.5646478873239436,55,165,2.357142857142857,0,699726,2010,4,2010,10
15603,88.48,22.12,4,128,32.0,0.8775,4,569,189.66666666666666,1,699726,2010,3,2011,9
15604,216.39,12.728823529411764,17,159,9.352941176470589,1.543529411764706,17,0,0.0,0,699726,2011,10,2011,10
15605,1741.95,17.595454545454547,99,641,6.474747474747475,4.73979797979798,80,658,6.714285714285714,1,699726,2010,1,2011,11
15607,1708.97,15.67862385321101,109,1470,13.486238532110091,2.336238532110092,95,364,3.3703703703703702,1,699726,2010,1,2011,1
15608,1785.98,17.009333333333334,105,1262,12.019047619047619,2.7525714285714282,93,387,3.7211538461538463,1,699726,2010,10,2011,11
15609,298.48,18.655,16,148,9.25,4.44625,16,0,0.0,0,699726,2011,6,2011,6
15610,112.46000000000001,18.743333333333336,6,66,11.0,1.8733333333333333,6,0,0.0,0,699726,2011,10,2011,10
15611,2997.28,31.88595744680851,94,747,7.946808510638298,6.12159574468085,43,673,7.236559139784946,1,699726,2010,1,2011,11
15612,195.15,32.525,6,52,8.666666666666666,6.141666666666667,4,25,5.0,0,699726,2011,10,2011,11
15613,433.71999999999997,16.063703703703702,27,700,25.925925925925927,1.7103703703703703,27,0,0.0,0,699726,2010,4,2010,4
15616,317.11,24.393076923076926,13,137,10.538461538461538,7.006923076923077,13,0,0.0,0,699726,2010,9,2010,9
15617,828.5500000000001,19.727380952380955,42,485,11.547619047619047,3.2083333333333335,41,111,2.707317073170732,0,699726,2010,7,2010,11
15618,776.851,17.263355555555556,45,454,10.088888888888889,2.550911111111111,39,103,2.340909090909091,0,699726,2011,7,2011,11
15619,336.40000000000003,112.13333333333334,3,136,45.333333333333336,4.416666666666667,3,0,0.0,0,699726,2011,11,2011,11
15620,1942.36,15.05705426356589,129,1249,9.682170542635658,3.467286821705426,114,353,2.7578125,1,699726,2010,10,2011,10
15621,1293.03,80.814375,16,501,31.3125,2.06625,11,17,1.1333333333333333,0,699726,2011,11,2011,12
15623,2437.05,22.56527777777778,108,1087,10.064814814814815,3.8724074074074077,91,588,5.4953271028037385,1,699726,2009,12,2011,7
15624,588.13,17.297941176470587,34,357,10.5,3.6561764705882354,26,139,4.212121212121212,0,699726,2011,3,2011,8
15626,1067.52,13.344,80,1138,14.225,1.6396249999999999,73,346,4.379746835443038,1,699726,2010,10,2011,9
15627,566.9,23.620833333333334,24,344,14.333333333333334,1.6354166666666667,23,65,2.8260869565217392,0,699726,2010,7,2010,9
15629,2240.9,29.102597402597404,77,1518,19.714285714285715,2.879220779220779,39,82,1.0789473684210527,0,699726,2010,6,2010,9
15630,1481.4,18.517500000000002,80,987,12.3375,2.682875,76,599,7.582278481012659,1,699726,2010,3,2011,10
15631,596.67,15.299230769230768,39,525,13.461538461538462,2.244102564102564,39,0,0.0,0,699726,2010,3,2010,3
15634,554.65,16.313235294117646,34,227,6.676470588235294,3.6470588235294117,34,366,11.090909090909092,1,699726,2010,11,2011,11
15635,100.35,50.175,2,5,2.5,18.85,2,0,0.0,0,699726,2010,11,2010,11
15636,1444.58,25.343508771929823,57,560,9.824561403508772,3.621578947368421,39,479,8.553571428571429,1,699726,2010,5,2011,9
15637,797.59,19.45341463414634,41,651,15.878048780487806,3.0697560975609757,37,671,16.775,1,699726,2009,12,2011,10
15638,2265.2,90.60799999999999,25,1134,45.36,3.3760000000000003,20,231,9.625,0,699726,2010,4,2010,11
15639,1065.08,15.435942028985506,69,849,12.304347826086957,3.0427536231884056,61,471,6.926470588235294,1,699726,2010,4,2011,7
15642,105.78000000000002,17.630000000000003,6,270,45.0,0.4166666666666667,6,0,0.0,0,699726,2009,12,2009,12
15643,664.0,20.12121212121212,33,246,7.454545454545454,5.933030303030303,31,90,2.8125,0,699726,2011,3,2011,6
15645,1055.17,15.517205882352942,68,396,5.823529411764706,3.34,59,406,6.059701492537314,1,699726,2010,10,2011,11
15646,784.8100000000001,11.541323529411766,68,821,12.073529411764707,2.3226470588235295,65,252,3.7611940298507465,0,699726,2010,10,2011,7
15647,169.0,15.363636363636363,11,124,11.272727272727273,1.6909090909090911,11,0,0.0,0,699726,2010,10,2010,10
15648,639.5,26.645833333333332,24,218,9.083333333333334,4.522916666666666,23,62,2.6956521739130435,0,699726,2011,3,2011,5
15649,1660.35,150.9409090909091,11,365,33.18181818181818,5.904545454545455,8,50,5.0,0,699726,2010,11,2011,1
15650,553.88,15.385555555555555,36,210,5.833333333333333,4.862777777777778,33,106,3.0285714285714285,0,699726,2010,3,2010,7
15651,1259.06,20.984333333333332,60,871,14.516666666666667,2.0708333333333333,52,559,9.474576271186441,1,699726,2010,4,2011,11
15652,1405.94,13.78372549019608,102,657,6.4411764705882355,4.181764705882353,93,393,3.891089108910891,1,699726,2010,8,2011,9
15653,877.4399999999999,146.23999999999998,6,1200,200.0,0.9066666666666666,4,23,4.6,0,699726,2011,8,2011,9
15654,922.53,43.93,21,475,22.61904761904762,3.070952380952381,15,16,0.8,0,699726,2011,11,2011,11
15655,560.67,16.490294117647057,34,324,9.529411764705882,3.0920588235294115,34,0,0.0,0,699726,2011,4,2011,4
15656,748.5,15.925531914893616,47,343,7.297872340425532,4.41127659574468,46,238,5.173913043478261,0,699726,2011,2,2011,10
15657,30.0,30.0,1,24,24.0,1.25,1,0,0.0,0,699726,2011,11,2011,11
15658,2117.27,20.757549019607843,102,627,6.147058823529412,5.2447058823529416,79,546,5.405940594059406,1,699726,2009,12,2011,6
15659,532.49,25.356666666666666,21,161,7.666666666666667,5.651428571428572,14,609,30.45,1,699726,2010,2,2011,10
15661,1215.95,27.635227272727274,44,779,17.704545454545453,2.6963636363636363,27,261,6.069767441860465,0,699726,2010,5,2011,1
15662,283.73,23.644166666666667,12,145,12.083333333333334,3.783333333333333,12,77,7.0,0,699726,2009,12,2010,2
15663,138.14,15.348888888888887,9,106,11.777777777777779,2.51,9,0,0.0,0,699726,2011,8,2011,8
15664,1254.03,17.914714285714286,70,530,7.571428571428571,2.9247142857142854,54,598,8.666666666666666,1,699726,2010,2,2011,10
15666,632.9399999999999,9.44686567164179,67,469,7.0,2.0407462686567164,62,23,0.3484848484848485,0,699726,2010,8,2010,8
15667,301.32,23.178461538461537,13,240,18.46153846153846,1.5553846153846154,13,0,0.0,0,699726,2011,10,2011,10
15668,76.32000000000001,76.32000000000001,1,72,72.0,1.06,1,0,0.0,0,699726,2011,5,2011,5
15669,684.34,20.737575757575758,33,342,10.363636363636363,3.212121212121212,31,223,6.96875,0,699726,2011,3,2011,10
15670,325.2,17.11578947368421,19,132,6.947368421052632,3.918421052631579,19,259,14.38888888888889,0,699726,2010,6,2011,2
15672,45.300000000000004,15.100000000000001,3,10,3.3333333333333335,6.883333333333333,3,0,0.0,0,699726,2009,12,2009,12
15675,542.04,15.486857142857142,35,624,17.82857142857143,3.213142857142857,32,322,9.470588235294118,1,699726,2010,10,2011,9
15677,1305.63,18.133750000000003,72,675,9.375,3.5230555555555556,63,414,5.830985915492958,1,699726,2010,9,2011,10
15678,1825.94,19.84717391304348,92,1022,11.108695652173912,2.8686956521739133,77,469,5.153846153846154,1,699726,2010,7,2011,10
15679,781.28,7.102545454545455,110,1170,10.636363636363637,1.1043636363636364,98,158,1.4495412844036697,0,699726,2011,6,2011,11
15681,2989.7,33.97386363636363,88,1392,15.818181818181818,2.874318181818182,48,539,6.195402298850575,1,699726,2010,5,2011,11
15682,318.24,12.7296,25,222,8.88,2.1412,25,88,3.6666666666666665,0,699726,2010,1,2010,4
15683,524.54,20.174615384615382,26,332,12.76923076923077,2.414230769230769,25,356,14.24,1,699726,2010,8,2011,8
15684,173.95,15.813636363636363,11,77,7.0,4.913636363636363,9,188,18.8,0,699726,2009,12,2010,6
15685,55.980000000000004,3.2929411764705883,17,36,2.1176470588235294,1.7629411764705885,17,0,0.0,0,699726,2010,9,2010,9
15686,90.0,90.0,1,72,72.0,1.25,1,0,0.0,0,699726,2010,10,2010,10
15688,190.57,7.058148148148148,27,95,3.5185185185185186,2.3840740740740745,26,0,0.0,0,699726,2010,10,2010,10
15689,521.03,21.70958333333333,24,207,8.625,3.56625,20,497,21.608695652173914,1,699726,2010,4,2011,8
15690,239.76,12.618947368421052,19,408,21.473684210526315,0.6831578947368421,19,96,5.333333333333333,0,699726,2011,8,2011,12
15691,571.3,40.80714285714286,14,212,15.142857142857142,3.3857142857142857,12,480,36.92307692307692,1,699726,2009,12,2011,4
15692,191.04,15.92,12,138,11.5,1.9041666666666668,12,0,0.0,0,699726,2011,11,2011,11
15693,37.5,37.5,1,30,30.0,1.25,1,0,0.0,0,699726,2010,2,2010,2
15695,1131.04,19.170169491525424,59,484,8.203389830508474,3.9196610169491524,55,414,7.137931034482759,1,699726,2010,1,2011,3
15697,246.75,17.625,14,127,9.071428571428571,3.4464285714285716,14,0,0.0,0,699726,2010,1,2010,1
15698,46.2,23.1,2,60,30.0,0.95,2,0,0.0,0,699726,2010,3,2010,3
15699,309.65,17.202777777777776,18,113,6.277777777777778,6.181111111111111,18,0,0.0,0,699726,2011,11,2011,11
15700,696.68,8.10093023255814,86,357,4.151162790697675,2.933488372093023,85,1,0.011764705882352941,0,699726,2011,6,2011,6
15702,140.39000000000001,4.679666666666667,30,103,3.433333333333333,3.416,30,205,7.068965517241379,0,30,2010,1,2010,8
15703,211.5,42.3,5,66,13.2,2.93,5,0,0.0,0,699726,2011,3,2011,3
15705,143.1,23.849999999999998,6,62,10.333333333333334,6.05,6,0,0.0,0,699726,2011,5,2011,5
15706,1060.56,19.28290909090909,55,321,5.836363636363636,5.126181818181818,50,52,0.9629629629629629,0,699726,2011,8,2011,10
15709,327.85,12.142592592592594,27,169,6.2592592592592595,4.618518518518518,26,305,11.73076923076923,0,699726,2010,4,2011,3
15710,898.87,8.171545454545454,110,641,5.827272727272727,2.4634545454545456,110,0,0.0,0,699726,2010,10,2010,10
15711,420.25,16.81,25,199,7.96,3.378,25,128,5.333333333333333,0,699726,2010,1,2010,6
15713,839.64,16.146923076923077,52,451,8.673076923076923,4.304230769230769,48,580,11.372549019607844,1,699726,2009,12,2011,7
15714,783.96,16.3325,48,361,7.520833333333333,2.9414583333333333,45,543,11.553191489361701,1,699726,2010,6,2011,11
15715,658.02,17.316315789473684,38,246,6.473684210526316,4.088421052631579,33,63,1.7027027027027026,0,699726,2010,3,2010,6
15717,607.0,25.291666666666668,24,224,9.333333333333334,3.389583333333333,17,358,15.565217391304348,1,699726,2010,4,2011,4
15718,293.79,16.32166666666667,18,95,5.277777777777778,5.051111111111111,18,0,0.0,0,699726,2010,6,2010,6
15721,471.40000000000003,5.611904761904762,84,388,4.619047619047619,2.075833333333333,80,0,0.0,0,699726,2011,11,2011,11
15723,930.7,7.566666666666667,123,427,3.4715447154471546,2.7804065040650405,108,209,1.7131147540983607,0,699726,2010,5,2010,12
15724,310.85,18.28529411764706,17,117,6.882352941176471,3.126470588235294,17,199,12.4375,0,699726,2010,11,2011,5
15725,415.25,12.9765625,32,221,6.90625,2.65125,32,0,0.0,0,699726,2011,11,2011,11
15726,321.91,13.99608695652174,23,123,5.3478260869565215,4.838260869565217,23,0,0.0,0,699726,2010,11,2010,11
15728,544.6,45.38333333333333,12,132,11.0,4.133333333333334,10,64,5.818181818181818,0,699726,2010,9,2010,11
15729,192.55,17.504545454545454,11,47,4.2727272727272725,4.8136363636363635,10,190,19.0,0,699726,2010,11,2011,5
15730,1726.58,15.554774774774774,111,1061,9.558558558558559,3.058918918918919,102,365,3.3181818181818183,1,699726,2010,10,2011,10
15731,125.3,15.6625,8,122,15.25,1.1125,8,0,0.0,0,699726,2010,6,2010,6
15732,1543.97,15.595656565656565,99,1264,12.767676767676768,2.2074747474747474,53,461,4.704081632653061,1,699726,2010,2,2011,5
15733,162.3,16.23,10,62,6.2,4.35,10,0,0.0,0,699726,2011,3,2011,3
15734,2263.3,52.63488372093024,43,516,12.0,11.489302325581395,36,432,10.285714285714286,1,699726,2010,6,2011,8
15735,327.68,17.246315789473684,19,206,10.842105263157896,3.2263157894736842,19,0,0.0,0,699726,2010,10,2010,10
15736,1767.12,17.6712,100,1208,12.08,3.2782999999999998,95,0,0.0,0,699726,2010,9,2010,9
15737,1188.1200000000001,16.734084507042255,71,597,8.408450704225352,3.8457746478873243,60,228,3.257142857142857,0,699726,2011,4,2011,11
